gene	Ctrl-1	Ctrl-2	Ctrl-3	Ctrl-4	XM1845_OE-1	XM1845_OE-2	XM1845_OE-3	XM1845_OE-4
MICALL2	18.975567	18.412069	16.713356	11.344019	15.000429	16.185932	18.855978	17.113312
INTS1	56.443329	57.639023	60.198452	36.160362	53.495701	62.896721	59.159042	55.047333
CDK5	16.196238	20.810677	22.445131	19.042173	14.850751	15.909235	17.490335	24.54912
SLC4A2	184.828491	151.985687	169.377518	126.972603	153.436234	166.798996	178.260452	161.373138
FASTK	27.450199	24.751802	25.135963	18.472736	21.313929	24.597847	28.848036	34.52742
TMUB1	30.143246	45.577091	35.386932	28.433552	36.298717	41.85178	41.123913	38.57465
FMC1	2.078557	1.594993	0.277411	1.222678	0.159899	0.780245	1.900954	1.571058
PHAX	11.878099	12.278787	13.540558	14.58611	12.306332	13.478671	15.77828	13.963346
ALDH7A1	23.71982	22.332571	25.642565	21.959431	19.00448	15.582035	20.76388	20.034346
FOXK1	15.363136	15.353204	13.649036	12.486832	14.119876	15.313478	14.779101	16.073387
COX6C	68.706207	75.703964	59.17831	72.026161	60.601204	60.763115	53.185036	65.18895
OSR2	3.584799	4.996405	3.423176	3.855676	3.936316	3.213087	4.259684	4.899343
YWHAZ	299.090851	279.203552	290.793182	342.121307	288.978088	258.389221	293.841461	270.705994
BAALC	0	0.0617	0	0	0	0	0	0
FZD6	11.586029	13.139605	12.246696	16.728571	15.26817	13.535638	15.263259	15.153996
CTHRC1	0	0	0.118981	0	0	0	0	0
SLC25A32	14.096315	14.923127	15.789803	15.764121	14.228322	15.89807	17.07025	20.187094
DCAF13	36.222935	37.605621	43.886276	28.635309	35.388165	31.682447	20.455368	22.980614
TP53INP1	0.02072	0	0	0.021332	0.022339	0	0	0
INTS8	27.103271	38.990253	37.357536	33.497414	29.684109	33.168354	38.159985	26.398745
KIAA1429	22.710773	22.440825	25.002163	26.282671	22.471567	23.097609	20.568758	23.134256
GEM	3.334111	3.285534	2.297453	2.888917	3.061003	3.939259	2.76863	2.916378
PDP1	2.915638	3.623742	5.925091	5.398577	4.039814	3.785548	3.573373	2.956168
TMEM67	4.769265	8.480855	5.191554	5.987138	4.272809	8.462402	4.646699	5.510899
WASHC5	20.857199	19.943388	28.607218	23.800955	18.022789	20.24428	20.291449	23.277023
RPP25L	11.587276	10.860202	9.731865	9.080374	10.636034	10.58445	11.569963	9.957271
FAM219A	5.561702	4.347954	3.708681	4.323479	4.234378	4.275129	4.618026	3.822942
SNAPC3	8.463712	9.190448	10.008174	10.195625	9.87506	9.89063	8.847347	6.500706
KIAA1161	2.103652	1.956926	1.891601	1.689046	1.941262	1.928423	1.907068	1.794703
NUDT2	12.192367	10.800272	8.635287	11.171498	9.642298	9.714266	9.56471	9.1429
TMEM65	4.704769	5.77004	4.699449	5.440629	4.516558	4.420337	4.547594	5.00413
PSIP1	52.209042	57.886982	66.222641	56.646568	52.17934	53.599628	49.499767	49.218948
CCDC171	0.214546	0.162724	0.158533	0.136147	0.212557	0.096623	0.035196	0.217398
UBAP1	28.458344	27.64464	26.333355	28.317413	31.317343	26.787432	22.403248	27.458887
NIPSNAP3B	0.587349	0.897287	0.488026	0.667164	0.071889	0.078001	0.359427	0.099078
ABCA1	0.105751	0.141926	0.125922	0.130768	0.095896	0.139239	0.094051	0.077082
NFIL3	13.307513	15.208671	14.175808	16.042919	17.339201	17.440186	13.812269	13.76805
LETM2	0.789804	0.132493	0.251677	1.20762	0.464667	0.345196	0.483611	0.139264
METTL2B	16.574209	16.010056	18.181818	19.098104	17.091722	17.922533	16.359488	17.378597
PRKACG	0.036851	0.036735	0	0.016315	0	0	0.03689	0.018253
FXN	7.278219	4.775297	6.760168	7.581818	5.94331	6.782282	6.027236	6.544953
MAMDC2	4.456819	4.476047	4.675539	4.311891	4.010243	3.289062	3.585186	3.63588
KDM1B	15.310351	20.082443	15.595448	14.343913	21.976021	16.734276	13.853161	20.075722
HGSNAT	11.615137	11.343518	10.630409	11.717211	10.545424	12.934372	12.751925	13.535619
RASEF	0.082163	0.104419	0.039674	0.107846	0.045175	0.112843	0.104859	0.124523
GKAP1	2.184668	2.297968	2.151761	1.585603	1.936278	2.178467	1.331342	1.423755
KIF27	0.46808	0.612596	0.853368	0.62813	0.833134	0.523471	0.726814	0.521508
C9orf64	9.561191	9.369823	8.541259	9.669851	8.091614	9.202785	8.728553	8.541631
HNRNPK	427.27298	422.984406	305.342072	358.364716	366.360229	366.619446	400.842041	418.611053
SVEP1	2.039876	1.795877	1.859923	1.781889	1.787973	1.790016	2.095195	2.165742
ANKS6	16.127995	9.33762	9.976496	8.64921	11.202928	10.243166	11.154844	11.318495
TMEM246	8.858648	10.067963	9.028486	10.214511	8.875744	9.485602	8.690798	9.611202
ZHX1	13.88137	15.165048	18.399389	19.622917	16.688004	16.812332	16.083593	16.758652
CYBB	1.600144	1.505642	1.345879	1.349859	1.2535	1.320372	1.306899	1.547709
DYNLT3	31.950329	35.724815	35.162033	40.892368	33.551701	29.978176	34.099426	31.809618
METTL27	2.547856	3.815618	3.162794	2.91754	1.941083	3.68253	1.776462	3.278524
MID1IP1	23.976313	27.357061	23.836927	24.961319	29.295721	30.587435	31.993399	28.336832
C9orf84	0.902867	1.381797	1.156915	1.474291	1.046662	0.83589	1.27522	1.173558
CXorf58	0	0	0	0	0	0	0	0.077066
KIAA1958	3.401402	5.009673	5.181425	4.863223	5.368302	5.762551	4.546875	5.46849
RNF183	0	0	0.031894	0	0	0	0	0
PIGA	9.054775	11.945271	7.166943	11.582638	9.96559	10.779984	9.523872	10.332108
VEGFD	0.572128	1.300503	0.181003	0.560315	1.149089	0	1.17114	0.308196
OR1K1	0	0	0	0	0	0	0.061482	0
STRBP	39.792702	36.873074	42.422279	29.786186	28.651628	28.421232	26.343618	53.321156
CLDN3	0.114157	0.228509	0.144702	0.094404	0.098861	0.109753	0.179906	0.224362
GAPVD1	32.689877	35.703175	42.539848	59.490276	40.031616	38.37355	41.251221	54.230453
CARD19	14.003897	13.345598	9.758945	9.518691	10.82094	13.961638	15.150347	13.838837
WNK2	0.059968	0.023847	0	0	0.083668	0	0	0
ATP7A	4.553294	5.027622	4.285164	5.161581	4.468399	4.495883	4.765222	5.13406
ZNF367	6.347992	6.640054	6.154053	6.917997	6.63699	6.159416	7.037191	6.985626
NDUFB6	19.040024	25.692022	15.873912	18.678625	16.752398	17.417986	17.310238	16.258251
AQP7	0.306653	0.340824	0.232586	0.113075	0.429211	0.522604	0.193298	0.177639
NOL6	19.180876	19.572529	18.80275	26.319906	17.938253	21.9746	20.226162	19.264467
AQP3	134.123856	108.90123	100.812721	95.919998	101.63282	118.348198	102.311951	104.029778
TRMT10B	2.473204	3.797867	2.335273	2.488787	2.280616	2.207671	2.789401	2.520536
VCP	68.472092	67.148659	55.380611	61.574421	66.631454	74.325424	68.434578	67.673393
PIGO	8.476359	9.221054	6.780585	7.648274	7.180727	9.1179	8.664228	9.179091
STOML2	57.076046	65.582977	47.210995	52.782459	57.062782	51.493198	58.07877	63.42754
BRWD3	5.394771	5.897794	6.310898	6.453012	6.92413	7.418191	7.851267	7.101004
SLITRK5	1.198887	1.447739	1.414423	1.435711	1.332173	1.274609	1.363837	1.548263
MELK	26.969641	28.987299	30.355528	34.732944	28.046808	26.912369	25.602024	30.321676
OTUD1	1.938438	2.192391	2.005795	2.079403	2.117033	1.855906	1.558922	1.702119
ARHGAP12	7.013635	6.360913	13.853885	7.825457	10.781878	5.69191	12.567089	11.460633
HECTD2	8.96981	11.086882	11.25634	14.185215	12.464587	9.412613	10.536705	11.530152
FBXO33	2.664972	4.127738	3.148649	3.475125	3.605204	3.113664	3.471144	3.179468
CLDN2	0.201476	0.147871	0.13999	0.133633	0.039984	0.177555	0.108029	0.183688
SPTSSA	16.154558	18.67201	16.542561	19.061647	15.646722	15.88774	16.042168	14.89654
WRN	7.281557	8.613633	8.3691	8.447685	8.623105	8.851754	8.9393	8.814943
MARCH8	7.193298	7.053244	9.342142	7.203201	8.003088	8.628681	7.622911	7.49208
TSHR	0.173359	0	0.414717	0.039511	0.027308	0.030623	0.038417	0.081421
CFL2	33.976559	35.679989	34.327965	41.587276	13.432108	33.940598	27.876551	33.205158
SUGT1	10.099648	7.980732	9.346809	8.818031	15.379798	8.293913	10.151889	8.214417
GTF2A1	13.633054	16.146969	14.076983	16.718401	14.012689	15.516825	15.507668	16.355253
ZCCHC24	6.785896	6.282032	5.216079	4.459229	5.315722	5.339582	5.956709	6.141407
PGM2L1	7.586931	8.387775	7.666936	8.003857	7.460416	6.884009	6.22901	6.058063
SLC16A9	6.401147	5.906132	5.41597	6.884291	5.613115	5.830793	6.314233	6.788628
FOLR2	0.08653	0	0	0	0	0	0	0.186351
INPPL1	150.105026	145.23526	137.128311	107.464935	136.71701	146.835709	162.051819	141.644913
GJB2	0.177229	0.075806	0.127745	0.052771	0.190369	0.151391	0.199749	0.125296
CRYL1	0.771386	0.735813	0.746264	0.684649	0.438151	0.176881	0.367607	0.256188
REEP3	7.913145	9.109853	9.904778	11.456618	9.818442	8.928427	8.882141	9.926507
SKA3	14.971606	17.258373	19.960672	19.304012	17.074032	16.393087	16.337065	17.815102
MICU2	14.597454	14.089107	14.026405	14.764631	13.769324	12.306786	13.887985	13.420711
DDIAS	11.969275	11.919492	5.875959	7.830501	14.832709	9.352527	12.78123	12.794501
PCF11	31.814478	31.562798	33.864098	27.997448	34.629227	33.082611	33.415089	33.741936
RPL10L	0.140985	0.14341	0.090813	0.284382	0.153558	0	0.142573	0
LRR1	15.654512	16.209557	14.661271	15.090775	14.340141	14.680461	15.199123	14.745637
RPL36AL	70.00798	61.915924	68.799484	61.627342	71.42704	63.771698	69.0476	71.3825
DNAAF2	5.092926	5.770279	5.615662	5.008984	5.303814	6.435584	6.149926	5.365437
C10orf10	0.367571	0.42477	0.660184	0.25529	0.444384	0.230183	0.300202	0.340992
MAGEC3	0	0	0	0	0	0	0	0.10169
ZNF22	7.859788	7.788488	7.031771	8.786638	6.282115	5.436223	7.021386	6.752884
KLHDC2	9.553949	9.608047	7.857419	8.853601	7.950372	8.348896	4.236428	8.548083
EML5	0.18647	0.138626	0.193893	0.121054	0.165961	0.179693	0.089221	0.071672
NEMF	15.321028	19.283363	17.260574	17.557493	20.15325	23.379225	14.843359	19.336952
RPUSD4	17.569056	16.490438	16.456499	18.318951	17.757023	17.564484	16.758947	17.39234
ARF6	16.407101	14.510814	13.942724	14.436649	14.460224	14.389632	14.892153	15.365481
TTC8	12.81875	4.777765	11.017092	8.901431	14.508914	10.766187	9.113179	11.155914
TMEM63C	0	0.021832	0	0	0	0	0	0
NOXRED1	0.259271	0.115124	0.304575	0.234279	0.346425	0.18824	0.201415	0.219684
AKR1E2	0.382019	0.19593	0.204215	0.210133	0	0.402952	0.35738	0.278996
KBTBD6	4.170861	4.410046	3.459107	4.327791	4.580244	4.52134	4.835288	4.550832
DRGX	0.213324	0.318979	0.320493	0.195759	0.297161	0.379947	0.597508	0.169063
NUDT5	41.140213	50.322456	30.550657	50.993694	38.678825	27.152794	47.752823	32.415039
ATP5C1	125.563354	125.986938	127.897156	145.654358	117.770287	118.7286	104.978035	124.647369
PRPF18	9.043134	7.892316	9.448853	7.654667	7.458558	7.393462	6.469261	9.334728
TAF3	2.200613	2.819907	3.124576	3.364203	3.256769	3.086644	2.841245	3.07361
VDAC2	115.916069	104.711548	117.780258	105.597702	127.097206	126.596207	120.772629	92.980286
COMTD1	33.976967	32.320805	29.129486	18.869646	28.340902	31.776293	38.345119	34.947685
SLC18A2	0	0	0.077968	0	0	0	0.047437	0
PDZD8	7.675271	8.103182	8.114604	10.015001	9.079924	8.238571	7.61694	9.789034
ZNF503	23.34647	24.590214	21.509586	16.606026	23.495943	26.132618	24.350016	22.576981
FAM175B	6.170718	6.162582	7.311916	9.186664	7.807159	7.191246	7.181667	7.526284
QSOX2	34.129108	32.83165	29.583668	30.499151	33.796654	34.780201	31.46512	30.72192
FAM204A	12.536837	10.219724	8.815331	7.854721	9.276587	8.827966	8.81092	11.301737
NSD1	21.321234	20.561924	20.1201	18.852741	19.554214	21.69689	20.554842	21.614672
PRDX3	85.483124	87.946991	76.74192	95.786949	78.000778	77.704422	77.005997	82.453003
ENOX2	7.391744	8.544933	4.130634	6.675943	7.757032	7.048916	7.731062	8.426788
GHITM	135.934906	128.419983	115.323753	139.322144	119.389992	115.640465	119.921326	124.66655
SNAPC4	18.9883	17.907473	17.546885	11.961359	16.170822	16.197186	17.928165	19.225534
TMEM52B	9.810006	10.723227	10.523884	13.366388	10.268619	10.469541	11.05411	11.030122
PMPCA	77.971848	80.110161	79.610451	71.070602	82.969826	78.9282	77.225906	84.958076
SDCCAG3	72.431946	88.522064	120.173416	92.698486	66.071106	82.172897	147.365341	135.074402
AK8	0	0.043013	0	0	0	0	0.137842	0
SPACA9	1.532367	1.186899	1.01721	0.866297	2.852175	1.437102	1.78812	1.477006
TSC1	12.389494	11.734596	9.152721	11.257886	12.37156	10.453157	9.533493	12.411291
GFI1B	0.038668	0.110094	0	0	0.037938	0	0.063344	0
HPRT1	59.513405	62.102894	63.602165	68.845627	59.179565	54.461239	56.235466	60.645031
BORCS5	2.158422	4.400041	3.0381	3.008481	3.520474	3.14899	2.899007	2.434665
FAM69B	1.400339	0.962787	0.752287	0.706318	0.630479	0.619203	0.647824	0.807051
ZMYND19	50.650593	52.323067	50.291042	46.582951	51.558987	55.432842	54.646145	51.052834
STOX1	0.484283	0.396552	0.411816	0.514629	1.076523	0.609895	0.398223	0.805302
DDX21	138.602234	138.602097	144.938538	156.14743	142.058731	138.118439	143.923264	149.194656
BMS1	19.125576	17.737421	18.209131	18.800724	18.14007	17.083742	17.841644	18.503563
STK32C	5.517112	4.73069	3.218693	3.087906	3.464357	1.771624	3.38578	2.788978
KIAA1462	0.018786	0	0.015918	0	0	0	0	0
FUNDC2	44.148251	40.621151	35.931896	45.96294	36.39518	16.340261	36.551037	39.772282
TMEM55B	9.976202	14.274796	9.26654	12.844286	9.155749	10.871924	8.752943	10.070226
METTL17	22.824005	22.965874	21.790037	21.041945	21.965452	23.249458	21.528299	19.47603
SLC39A2	0	0	0.106947	0	0	0	0	0
ARHGEF40	8.21788	7.066597	6.889782	5.070294	5.008627	5.575958	4.582191	3.172424
NSMF	28.693731	44.404675	30.133005	26.797523	47.392075	43.926685	46.175423	42.489426
ZNF219	11.915653	11.653495	12.248267	9.208465	10.416739	14.058558	11.211683	13.48537
C12orf50	0	0	0.111208	0	0.094971	0	0	0
CASP7	11.716334	11.198096	10.750693	12.021394	11.195247	11.810365	12.217776	11.834433
PPP1R36	0.173215	0.137698	0.087474	0.103275	0	0	0	0
BTNL9	0.579982	0.356694	0.314653	0.12027	0.405526	0.624466	0.366272	0.222078
CCDC186	3.955384	3.018487	4.653367	4.100095	3.607101	2.944452	4.08905	3.751439
METTL3	16.451817	19.369564	16.707172	22.605257	16.257215	19.971685	16.802597	18.540249
PRAP1	0.781982	0	0	0	0.915226	0	0	0
TRUB1	11.866061	11.799213	13.579317	13.310443	13.647953	13.678667	12.904918	12.584618
ERICH6B	0.381491	0	0.479918	0	0	0	0.274045	0
ZFYVE1	4.277359	3.59915	4.96153	4.431249	4.115714	4.414788	5.238543	4.642059
C10orf82	0.129796	0.097528	0.16469	0	0	0	0	0
HSPA12A	9.800896	10.745525	9.229117	9.802032	10.462599	9.232859	8.860086	10.088276
FRAT1	1.820374	1.521435	0.971511	0.995212	1.196486	1.346518	1.207134	1.120102
UBTD1	6.324231	6.129584	4.748593	4.296867	5.159012	6.693713	5.615268	5.347295
ANKRD2	0.633593	0.601102	0.152461	0	0.173602	0	0	0.27914
E2F7	13.49131	12.116017	9.769622	13.168553	12.448736	9.978704	13.008639	13.259797
ARHGAP42	7.695146	8.754242	8.501142	9.355354	10.304896	8.965991	9.182272	9.607921
ISCA2	7.290057	6.107666	8.375366	6.709637	5.569673	4.872632	5.831086	4.595935
LARGE2	0.127207	0.22843	0.058339	0	0.149464	0.110621	0.719149	0.136872
PACSIN3	108.817276	77.677353	84.002274	38.451138	88.963371	85.856285	80.129845	82.727562
TTC7B	3.520273	2.657609	2.14423	3.515049	2.310442	1.334886	1.368699	3.756997
SLC39A13	22.668196	20.355295	14.472218	10.154058	12.751848	18.270521	15.052109	16.789291
PSMC3	192.013	163.183716	160.850357	141.391037	191.237946	194.779709	196.77063	171.944473
RAPSN	0.209724	0	0	0.071255	0.063967	0.112588	0	0.097532
AGBL2	0.044638	0.044497	0	0.087798	0	0	0	0
TC2N	0.363206	0.413433	0.228987	0.347068	0.592068	0.407029	0.52872	0.557784
CPSF2	13.227318	11.67545	16.361025	17.194597	11.617867	20.253319	13.99238	14.25875
SMCO2	0	0	0.209701	0	0	0	0	0
MOAP1	5.256467	4.392759	4.007637	4.235984	3.667825	3.74358	4.028136	4.201152
IFI27L1	14.72372	12.324645	11.945076	8.973861	9.975976	12.164092	10.311423	9.788713
IFI27	0.840325	0.167105	0.090702	0.246556	0.697102	0.635522	0.059213	0.131558
CLMN	0.254521	0.347469	0.097765	0.112845	0.118271	0.114957	0.126416	0.160757
CCDC38	0	0	0	0.069414	0	0.054028	0.044993	0.06679
PTER	4.864177	5.521398	7.045921	5.808284	5.712928	5.590773	5.370337	7.161152
C1QL3	0	0.093421	0.088736	0	0	0	0	0
CACNB2	0.861922	0.922145	0.674521	1.162682	1.777232	2.000101	1.599809	1.184282
HACD1	18.220688	20.416309	15.563198	23.385553	20.7099	14.964693	14.283749	12.545407
ARL5B	3.468121	4.098189	4.233286	5.452732	4.463327	4.121678	4.400328	4.531647
SMCO4	26.438133	23.089386	21.431154	17.01792	24.631336	15.872776	20.089016	18.302307
CEP295	11.438242	14.969134	15.991062	18.697531	16.979109	18.293894	15.95532	18.321056
TAF1D	82.223373	72.424019	87.825935	88.057854	88.525269	86.179504	72.567078	77.122986
ABTB2	10.033032	10.365149	9.074771	8.189007	9.999563	10.516592	9.540959	9.628757
R3HCC1L	4.834541	4.215236	4.556456	4.855485	4.178308	3.784657	4.034518	4.707092
AMOTL1	13.600303	11.876741	14.054056	12.318765	12.609845	13.596792	14.591228	14.027009
HTRA1	15.763381	15.351512	15.076988	16.715956	16.599678	16.929945	17.119884	15.690367
LIPC	0.032848	0	0	0	0	0	0	0
CEP57	36.307293	61.345982	74.620331	72.107491	32.16534	37.159939	30.68331	49.727127
TCP11L2	1.784617	3.675101	1.956072	1.794576	1.186835	1.7378	1.049501	0.752542
PASD1	17.773714	17.518377	15.823601	15.493856	17.180178	17.897276	17.079113	17.319452
SPRED1	1.682893	1.522361	1.708347	1.763471	1.549372	1.375287	1.636815	1.609197
GPR176	6.412328	4.51765	5.793782	5.668747	6.059238	4.883528	6.592823	5.980472
JAM3	0.423169	0.762805	0.74968	0.394264	0.647934	0.554009	0.688279	0.515008
ADAMTS15	3.29095	3.501253	2.802727	2.747294	2.76607	3.162796	2.611708	2.541307
SVOP	0.010002	0	0	0	0	0	0	0
GPT2	9.402213	9.88948	9.736218	9.940652	7.421407	8.074767	5.331009	8.798099
AMN	0.27839	0.299556	0.239626	0.339884	0.354516	0.249938	0.32591	0.572016
RAB8B	7.8832	8.115052	5.038975	4.888416	7.598168	8.529878	4.694083	8.924003
IKBIP	25.739103	30.121414	31.752876	33.541401	33.97258	30.667976	34.306267	30.211472
RPUSD2	10.0149	7.697165	6.459054	5.994761	7.521875	7.191308	9.625903	7.783416
HIF1AN	8.015778	6.92398	6.455043	6.554689	6.706102	6.582456	6.452579	7.397288
NDUFB8	96.019981	91.906425	96.93927	77.307976	88.742653	92.829414	85.302841	87.379066
ZFYVE19	11.349399	14.530119	10.952564	10.770412	16.065918	13.518962	14.180615	12.567456
SPINT1	1.172714	0.538482	0.685084	0.828489	0.246457	0.366033	0.363139	0.208272
FBN1	46.79248	51.927704	45.541882	48.110683	49.147953	47.001774	47.117668	48.079308
DEPDC4	1.541893	0.96894	1.648473	1.430315	0.915668	1.079907	1.367818	0.351679
BRD7	19.770277	21.482737	24.767868	24.521038	25.605146	22.494591	20.146667	23.30061
CKB	294.006439	284.254059	283.885498	204.902512	284.74469	285.450592	287.790863	270.541443
TRMT61A	9.014328	8.611678	7.52824	6.603106	8.522677	9.501135	8.7793	9.264335
BTRC	6.415705	7.51153	6.957747	7.218865	7.930857	8.391735	6.354874	8.742908
POLL	11.474645	9.853095	8.472571	7.554259	11.195311	10.702942	10.982724	10.005011
BAG5	11.97469	11.637508	11.217134	14.490565	11.383631	12.667565	13.70737	13.123605
DPCD	22.011545	18.498423	17.631451	18.432381	18.759628	18.371599	16.358393	16.865536
LARP6	5.058649	4.925641	4.924905	3.025162	3.157602	3.757924	4.090837	3.311869
API5	27.921549	42.439888	43.922523	44.863087	41.023888	48.319508	49.364502	32.153934
ASPG	6.862248	5.281781	5.830258	0.628468	4.101461	6.192814	4.769354	6.059107
ZNF319	4.92704	3.160744	2.294838	2.642749	2.840926	3.999187	3.741508	3.129005
HPS6	11.540056	12.87351	9.671133	8.77939	11.491782	13.866336	13.027072	11.922713
SENP8	0.381201	0.344027	0.4134	0.36522	0.251998	0.391287	0.723739	0.350775
NOLC1	163.136215	128.13002	155.928421	108.937454	136.68013	149.712616	133.769073	140.368164
ALKBH3	13.853906	15.883987	16.127937	21.586603	13.34272	18.916059	14.270591	20.305119
COPS2	25.773418	46.423866	25.624537	32.048065	36.169468	28.610159	30.40906	53.688934
GABRB3	0.69054	1.049661	0.900408	1.356819	1.000917	0.650351	0.868106	1.865587
SGPL1	16.357145	17.396151	16.441944	20.239914	15.479784	15.845611	15.277176	14.003778
FRS2	6.393934	6.015523	4.267655	8.164174	6.220878	7.961554	7.858402	6.376887
CCT2	172.24675	176.656906	165.217514	196.426224	179.28096	158.126144	180.931702	164.946808
PCBD1	109.305443	105.894302	108.219299	111.227966	113.804932	104.766006	110.28746	111.910637
ARIH1	11.718955	7.048481	9.463506	9.279032	9.195049	12.91867	5.629759	6.099641
C16orf71	0.419938	0.274571	0.386884	0.507083	0.21308	1.296831	0.447025	0.690657
CLMP	20.109659	21.548962	24.11384	23.300095	22.39163	23.732573	22.045759	23.231976
SCN3B	0.077094	0.104325	0.024333	0.030759	0.083121	0.028837	0.067528	0.066826
COX11	10.638987	20.282812	8.508171	11.665069	8.431924	9.398573	10.751271	12.354953
ZNF202	6.397893	4.991453	4.90602	5.013342	6.784962	3.930051	5.166647	4.695305
FAM227B	1.810056	1.023711	0.414287	2.57762	1.484303	1.171368	1.651839	1.373982
STXBP4	1.839231	2.042209	2.920752	3.148784	2.491074	3.316897	3.229967	5.869139
CUL5	7.810658	9.64148	6.316743	9.142046	7.233849	8.089943	9.000912	8.911735
WBP1L	9.264169	9.364331	7.426881	8.644882	8.854888	9.63755	8.658822	9.006571
BORCS7	3.058342	1.99838	2.728093	3.171979	2.216555	2.473163	3.637671	3.17739
C2	0.23333	0.091305	0.066713	0.044983	0	0.12903	0.184575	0
PLEKHF1	1.554802	1.954591	1.528847	0.915164	1.22825	1.056685	1.284982	0.974281
ANAPC16	25.523933	24.137197	20.196989	27.164333	21.902468	22.561176	23.655293	20.767727
SMPD1	12.115623	13.637209	15.307103	9.40659	13.597054	11.453874	11.051149	12.184992
